model_id,isDescribable,description
00058631,True,A cylindrical component with concentric circular features and a central hole.
00056738,True,"A rectangular bracket with a curved edge, two mounting holes, and a central groove."
00056769,True,A right-angled triangular bracket with a vertical support.
00053009,True,A U-shaped channel with flanges extending outward from the open ends.
00051258,True,"A square container with a handle, resembling a scoop or ladle."
00050253,True,A set of concentric rings with varying thicknesses.
00050562,True,A rectangular frame with a recessed base and open center.
00051435,True,A flat square plate with a central hexagonal cutout and four corner holes.
00056739,True,A rectangular block with a sloped top surface and two through holes.
00056081,True,A rectangular block with rounded ends and two protruding tabs on opposite sides.
00052223,True,A bracket with a circular clamp and a flat mounting plate with a hole.
00059407,True,A U-shaped bracket with holes on each side and a central base hole.
00056791,True,A triangular prism with a flat rectangular base and two vertical side supports.
00057555,True,"A faceted, diamond-shaped object with a flat top and pointed bottom."
00052617,True,An L-shaped bracket with a cylindrical hook and a through hole.
00053605,True,A flat rectangular plate with a central rectangular cutout and rounded corners.
00053275,True,A cylindrical rod with a flange and a central recessed feature.
00058793,True,A tapered cylindrical component with a central through hole and angled cut features.
00059332,True,A U-shaped bracket with holes on each side and a central mounting hole.
00056269,True,A bracket with a circular opening and a mounting tab.
00057662,True,A square pyramid with a recessed square base and an additional smaller pyramid on top.
00050984,True,A cylindrical bushing with a central hole and flanges on both ends.
00059838,True,A tapered rectangular block with a square hole on top and a U-shaped cutout at the bottom.
00052797,True,A triangular flat plate with a central triangular cutout.
00059814,True,An L-shaped bracket with a triangular gusset and a stepped cutout.
00059424,True,A U-shaped bracket with two circular holes on each side.
00051188,True,"A flat, pentagonal bracket with a large central hole and two smaller holes on either side."
00050616,True,A flat rectangular plate with a chamfered corner and a central recessed area.
00050297,True,An L-shaped bracket with a stepped profile and a central cutout.
00053584,True,A wedge-shaped bracket with a cylindrical hole and two vertical side supports.
00057205,True,A square frame with a zigzag bar across the center.
00050304,True,A wedge-shaped bracket with a large circular hole and a notched end.
00055702,True,A triangular flat object with a central hole and pointed edges.
00054092,True,"A bracket with a rectangular top, a vertical support, and a circular cutout at the base."
00058137,True,A circular flange with a central cylindrical protrusion and multiple holes.
00053121,True,A cylindrical rod with a threaded end and a tapered section.
00056800,True,A V-shaped bracket with a flat base and two perpendicular triangular sides.
00050555,True,A flat rectangular plate with four rectangular cutouts.
00050524,True,A rectangular block with a stepped groove along one edge.
00053178,True,A cylindrical rod with a stepped section and a protruding pin.
00056300,True,A U-shaped bracket with two vertical supports and a rectangular base.
00056771,True,A triangular wedge with a flat rectangular base and two triangular side supports.
00053445,True,A dome-shaped object with a snowman design on top and a cylindrical protrusion.
00059645,True,A flat L-shaped bracket with a raised edge and a recessed underside.
00056259,True,A vertical column with a cross-shaped cross-section and fluted sides.
00058037,True,A rectangular block with four cylindrical protrusions on one face.
00054569,True,A curved bracket with a cylindrical hole and a flat mounting base.
00059060,True,A hollow square frame with diagonal cross braces.
00052105,True,"A flat, irregularly shaped plate with a large rectangular cutout and a smaller rectangular extension."
00057061,True,A square plate with a rounded square protrusion on top.
00050532,True,A U-shaped bracket with a central mounting tab and a hole.
00054880,True,A cylindrical ring with a beveled edge and internal threading.
00051668,True,A flat rectangular plate with a raised rectangular block and two circular holes.
00056790,True,A V-shaped bracket with a flat base and two angled sides.
00055147,True,A block with a central circular hole and protruding side flanges.
00058402,True,"A cylindrical rod with a tapered end, a central hole, and two opposing cutouts near the top."
00055398,True,A triangular wedge with a flat rectangular base and two side flanges.
00056988,True,A wedge-shaped block with a curved top and two cylindrical protrusions on one side.
00057178,True,"A flat, rounded-end plate with a V-shaped notch on one side."
00052952,True,An L-shaped bracket with a central vertical flange and a horizontal base.
00059827,True,"A semi-cylindrical block with a flat base, a central through hole, and two rectangular mounting tabs."
00051631,True,A rectangular block with beveled edges.
00059085,True,A cylindrical ring with two large through holes on opposite sides.
00051633,True,An L-shaped bracket with multiple holes for mounting.
00054499,True,A cylindrical sleeve with a side hole and a recessed circular feature on one end.
00055424,True,A cylindrical cap with a hexagonal recess on the top face.
00056220,True,A curved bracket with a cylindrical hole at one end.
00056765,True,A tapered rectangular block with flanges on the top and bottom edges.
00055788,True,An L-shaped bracket with a rectangular cutout and two mounting holes.
00056123,True,A tapered rectangular block with a flat base and a narrower top.
00057877,True,A tapered hollow square column with a base flange and a central hole.
00056730,True,A rectangular bracket with a sloped edge and two mounting holes.
00051662,True,A bracket-like component with a curved hook and a mounting hole.
00050882,True,A cylindrical cup with a slot and two holes at the bottom.
00054550,True,An irregularly shaped bracket with a through hole and a sloped surface.
00056737,True,"A bracket with a curved top edge, two mounting holes, and a flat base."
00059369,True,A U-shaped bracket with holes on each side and a central base.
00050083,True,A cylindrical component with a flange featuring two mounting holes and a central through hole.
00058763,True,A J-shaped hook with a mounting plate and a central hole.
00054621,True,A hollow square pyramid with a square base and open top.
00052738,True,A semi-cylindrical container with a threaded cap on top.
00059445,True,A semi-circular plate with a vertical rectangular tab and a horizontal rectangular base.
00051855,True,A cylindrical rod with a rectangular block and a smaller cylindrical attachment.
00053473,True,A trapezoidal block with a recessed front face and three cylindrical protrusions on the back.
00058356,True,A rectangular block with two counterbored holes and a central recessed feature on one side.
00052585,True,A cylindrical wheel with a cross-shaped internal support structure.
00059066,True,A bracket with two mounting holes and a curved flange.
00051715,True,A cylindrical block with a protruding rounded tab and a central hole.
00053508,True,A cylindrical container with a flared base and a central hole.
00058611,True,A flat rectangular block with rounded edges.
00055189,True,A tapered rectangular block with a hole and three cylindrical protrusions on one side.
00056172,True,A flat rectangular plate with a keyhole cutout and four corner holes.
00050625,True,A rectangular block with a protruding rectangular rod and a small central hole on one face.
00052653,True,A rectangular block with a central cylindrical rod and four corner holes on one face.
00056187,True,A cylindrical cap with a hexagonal recess on the top face.
00056986,True,A curved rectangular block with two through holes and a flat base.
00054736,True,A circular retaining ring with internal cutouts and a split opening.
00058781,True,A chess king piece with a circular base and a crown-like top.
00051371,True,A round flange with a central hole and four evenly spaced smaller holes around it.
00050515,True,A bolt with a hexagonal head and a washer.
00055912,True,"A wavy, S-shaped bracket with a flat base and curved profile."
00052961,True,A triangular wedge with a flat base and two vertical side supports.
00055368,True,A cylindrical sleeve with a central hole and a recessed feature on one end.
00058532,True,A T-shaped bracket with a central vertical support and two horizontal flanges.
00050634,True,An L-shaped bracket with multiple holes for mounting.
00053817,True,A flat rectangular plate with a triangular prism underneath.
00050981,True,A flat square plate with a central hole and four corner holes.
00050305,True,A flat bracket with a large circular hole and a notched end.
00059556,True,A rectangular block with a cylindrical protrusion on one side and two holes on another side.
00054500,True,"A hollow, tapered cylindrical cup with an angled top edge."
00057891,True,A curved bracket with a cylindrical hole at one end.
00056115,True,A cylindrical shock absorber with mounting eyelets at both ends.
00056179,True,An L-shaped bracket with rounded edges and a flat base.
00053604,True,A wedge-shaped bracket with a U-shaped cutout and a circular hole on each side.
00051568,True,"A bracket with a triangular base, vertical support, and multiple mounting holes."
00057811,True,A hexagonal nut with a flanged base and a central threaded hole.
00051312,True,An L-shaped bracket with multiple holes for mounting.
00053311,True,"A flat, elongated shape with three circular sections and a central groove."
00055710,True,A U-shaped bracket with a central circular cutout and mounting holes.
00050805,True,A square plate with a central hole and a recessed border.
00052093,True,A flat circular ring with a central hole and internal triangular cutouts.
00052994,True,A triangular plate with a zigzag edge and a rectangular protrusion on one side.
00059224,True,A wedge-shaped block with a stepped base and angled sides.
00058813,True,A triangular bracket with a circular hole and a flat base with two notches.
00054190,True,A bracket with a circular opening and a mounting tab.
00056527,True,"A cylindrical body with a flat circular top and an extended tab, featuring a central hole."
00054927,True,"A cylindrical object with three equally spaced, outwardly flared fins."
00051411,True,A rectangular bracket with a central cutout and extended side flanges.
00053373,True,A hollow cylindrical tube with a central hole on one side.
00051729,True,A bracket-like component with a curved hook and a rectangular extension featuring a circular hole.
00054309,True,A block with a U-shaped cutout and a central cylindrical hole.
00052212,True,A cylindrical rod with a central flange and a recessed end.
00055586,True,A cylindrical rod with a central through hole and two circumferential grooves.
00059246,True,An oval-shaped hollow ring with a flared base and sloped sides.
00055789,True,A C-shaped clamp with a vertical mounting tab.
00052298,True,A bracket with a circular opening and an extended mounting tab.
00055585,True,A tapered cylindrical rod with a flange and a smaller cylindrical extension.
00056521,True,A square bracket with a central circular hole and a mounting tab with two holes.
00055879,True,A cylindrical tube with a square flange and a central hole.
00059163,True,A flat cylindrical disc with a central through hole.
00059867,True,A cylindrical block with a partial cutout and multiple holes on the top face.
00050478,True,A square tray with raised edges and a flat base.
00051122,True,A cross-shaped block composed of four connected rectangular prisms.
00054263,True,A hollow rectangular block with an L-shaped internal partition.
00058116,True,A cross-shaped block with equal-length arms and uniform thickness.
00050064,True,A hexagonal container with a recessed base and raised sides.
00050328,True,A cylindrical pipe connector with a rounded base and a protruding side tube.
00054367,True,A rectangular rod with a cylindrical end and a small eyelet feature.
00052355,True,A cylindrical disc with a central groove and small holes on one face.
00059309,True,A cylindrical block with a semi-circular top and a central through hole.
00051707,True,A U-shaped bracket with two mounting holes and a central curved recess.
00055804,True,A flat rectangular plate with multiple holes.
00050689,True,"A wavy, elongated block with a central indentation."
00052505,True,A cylindrical cap with a flared top and a recessed central feature.
00053201,True,A W-shaped block with a central groove.
00054419,True,An L-shaped bracket with multiple holes for mounting.
00050319,True,A rectangular block with a cylindrical protrusion on one side and a circular hole through the center.
00055215,True,A cylindrical pipe with a square flange and four mounting holes.
00058757,True,"A shallow, curved dish with a rounded edge and a flat base."
00059329,True,A U-shaped bracket with holes on each side and a central base.
00054738,True,A cylindrical rod with a conical tip and a circular base featuring a recessed star pattern.
00051112,True,A flat rectangular plate with a raised edge on one side.
00053337,True,A cylindrical shape with a slanted top surface.
00057314,True,A pen-like object with a tapered end and a clip.
00055508,True,A spherical valve with a handle and two flanged pipe connections.
00057156,True,A teardrop-shaped block with a central hole near the pointed end.
00059014,True,A flat rectangular plate with two long parallel slots.
00050896,True,A flat square plate with rounded corners and four corner holes.
00051541,True,A U-shaped channel with a tapered base and a central slot.
00056280,True,A cylindrical knob with a protruding handle and a central hole.
00051852,True,A flat rectangular plate with four square cutouts.
00057886,True,A U-shaped bracket with mounting holes on the ends of the arms.
00057936,True,A bracket with a circular opening and a mounting tab.
00056555,True,A humanoid figure with outstretched arms and a conical lower body.
00057784,True,"A flat, triangular bracket with five circular holes."
00051689,True,"A long, tapered rod with a cross-shaped cross-section."
00057898,True,A flat rectangular plate with a raised rectangular block and two circular holes.
00054029,True,A rectangular block with two cylindrical protrusions and two circular holes on one face.
00058138,True,A curved bracket with a central cylindrical hole and multiple mounting holes.
00052672,True,A cylindrical body with a flat circular top and an extended tab featuring a central hole.
00052817,True,A rectangular frame with a trapezoidal cross-section and an open center.
00053819,True,A flat triangular plate with a central vertical support and a sloped base.
00055238,True,A helical coil spring.
00055526,True,A spool-shaped object with a central square hole and grooved sides.
00053219,True,"A lever with a tapered handle and a cylindrical base, featuring a hole near the wider end."
00051280,True,A flat rectangular plate.
00053992,True,A cylindrical pipe with a rectangular mounting base and a hooked extension.
00050024,True,A cylindrical disc with a central groove around its circumference.
00058430,True,A flat square plate with a vertical rectangular tab on one edge.
00058554,True,A curved hook-like bracket with a cylindrical hinge and a pointed end.
00057426,True,"A flat rectangular bracket with two octagonal ends, one with a central raised circular feature and the other with a through hole."
00052284,True,"A long, cross-shaped column with a central cavity and fluted sides."
00058078,True,A hollow triangular prism with rounded edges and a tapered end.
00058299,True,A rectangular block with three circular holes of varying sizes.
00057057,True,A large flat blade with a pointed tip and a cylindrical handle.
00059244,True,A thin square frame.
00054372,True,A cylindrical pipe with a square flange base and four mounting holes.
00050761,True,A bundle of seven cylindrical rods arranged in a hexagonal pattern.
00059353,True,A tapered rectangular block with multiple holes on the top surface.
00059394,True,A cylindrical block with a flat base and a central through hole.
00058886,True,A flat rectangular plate with multiple stepped cutouts along its edges.
00051551,True,A twisted loop resembling an infinity symbol.
00051231,True,A conical funnel with a threaded cylindrical base and a central hole.
00050912,True,A flat rectangular plate with two recessed sections.
00052689,True,A flat rectangular bracket with two mounting holes and a central perpendicular tab with a hole.
00051057,True,A flat rectangular bracket with a protruding cylindrical peg and a stepped edge.
00052020,True,A right-angled bracket with multiple circular holes and a rounded end.
00056906,True,A bracket with a central cylindrical hole and two mounting holes on a flat base.
00057105,True,An L-shaped bracket with multiple holes along both flanges.
00053974,True,A cylindrical flange with a central hollow section and multiple mounting holes.
00059377,True,A U-shaped bracket with two through holes on each arm and a central cutout.
00059423,True,A cylindrical block with a flat base and a large central through hole.
00059575,True,A cylindrical rod with a central wider cylindrical section and stepped ends.
00058023,True,A cylindrical rod with a spherical end and a loop on the opposite end.
00052299,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.
00052939,True,A rectangular tray with raised sides and flared ends.
00054342,True,A cylindrical rod with a flanged head and a recessed hexagonal socket.
00058243,True,A rectangular block with a U-shaped cutout and four circular holes on the top surface.
00055414,True,A wedge-shaped bracket with a mounting hole and a stepped base.
00055232,True,A rectangular block with a conical protrusion on one side and cylindrical features on the opposite side.
00058197,True,A U-shaped bracket with holes on each side and a central base hole.
00058893,True,A flat rectangular bar with tapered ends.
00052980,True,A shallow square tray with raised edges.
00058204,True,"A flat, tapered rectangular plate with multiple holes."
00051206,True,An arrow-shaped block with a rectangular base and a central hole.
00050560,True,A rectangular table frame with four legs.
00054289,True,A cylindrical base with a tapered arm featuring two through holes.
00051454,True,A bracket with a central cylindrical loop and two mounting holes on a flat base.
00057361,True,An L-shaped bracket with a sloped edge and multiple mounting holes.
00057744,True,A ladle-shaped object with a hemispherical scoop and a cylindrical handle.
00058998,True,"A conical object with a spherical top, a central rod, and a mounting tab with a hole."
00056167,True,A cylindrical rod with a flange and a slotted top.
00054796,True,A flat square plate with a square cutout near one corner.
00059583,True,A flat L-shaped bracket with a circular loop and a rectangular cutout.
00058472,True,A hollow trapezoidal prism with a cylindrical protrusion on one side.
00059497,True,A C-shaped clip or ring with a uniform thickness.
00056260,True,A rectangular block with a central cylindrical rod and a square base with four corner holes.
00056760,True,A flat circular lid with a central hexagonal protrusion and a recessed feature.
00054174,True,"A long, tapered rod with a cross-shaped cross-section."
00057099,True,A small table with a lower shelf and angled legs.
00050585,True,A cylindrical housing with a flat base and a rectangular mounting bracket.
00056442,True,"A right-angle bracket with two holes, one on each face."
00051108,True,A triangular prism with a circular hole through one face.
00053496,True,A flat circular lid with a rectangular mounting tab and a central recessed feature.
00055333,True,A cylindrical block with a central through hole and two large side cutouts.
00051325,True,A flat rectangular plate with multiple holes.
00055465,True,A V-shaped bracket with a flat base and two angled sides.
00059968,True,A square base with a central cylindrical rod and a recessed circular feature.
00056361,True,A flat square plate with multiple circular holes arranged in a grid pattern.
00056339,True,A cylindrical rod with a flanged head and a hexagonal recess.
00050676,True,A T-shaped pipe connector with a through hole on the main pipe.
00051697,True,A rectangular block with a central cylindrical rod protruding from one face and four corner holes.
00059061,True,A flat square plate with two holes and a recessed feature.
00056406,True,A thin circular ring.
00055818,True,A geometric polyhedron resembling an icosahedron.
00058149,True,A tapered rectangular block with multiple holes on the surface.
00059912,True,A flat rectangular bar with three evenly spaced rectangular protrusions on one side.
00058885,True,"A flat, elongated bar with a central narrowed section and wider ends."
00057966,True,A square base with a central semi-cylindrical cutout and four corner holes.
00059357,True,A cylindrical block with a flat base and a central through hole.
00050251,True,A cylindrical rod attached to an octagonal block with a through hole.
00054282,True,A hexagonal bolt with a cylindrical shaft.
00052072,True,A cylindrical container with a recessed top and a spout-like feature.
00058414,True,"A long, narrow, tapered beam with a central groove."
00054485,True,A hollow cylindrical sleeve with multiple circular cutouts.
00059264,True,"A hollow, tapered square tube with rounded corners."
00054716,True,A rectangular block mounted on a flat square base.
00050913,True,A flat rectangular panel with a raised rectangular section and a small tab on one edge.
00059282,True,A hexagonal nut with a central threaded hole.
00057617,True,A rectangular frame with a recessed center and two supporting legs.
00058111,True,A triangular wedge with a central circular hole and a recessed cavity.
00056733,True,A wedge-shaped bracket with two holes and a sloped surface.
00053805,True,A flat rectangular panel with a perpendicular flange and a top lip.
00054593,True,An H-shaped block with a central recessed section.
00059932,True,"A bracket-like structure with a flat top, vertical support, and a U-shaped base with mounting holes."
00053768,True,A triangular truss structure with cylindrical rods and cross-bracing.
00051148,True,"A flat, irregularly shaped plate with rounded corners and multiple holes."
00059686,True,A rectangular block with rounded edges and a slightly tapered profile.
00058187,True,A cylindrical rod attached to a rectangular block with a rounded end.
00056182,True,"A flat, irregularly shaped plate with multiple holes and a large central cutout."
00053205,True,A pair of oval-shaped plates connected by a cylindrical rod with a hole in each plate.
00051281,True,A flat rectangular plate with a recessed border.
00059785,True,A Y-shaped flat bracket with multiple holes.
00056108,True,A bracket with a central recessed channel and two mounting holes on raised ends.
00052913,True,A rectangular block with a sloped face featuring two cutouts.
00056390,True,An L-shaped bracket with a flat rectangular base and a vertical flange.
00055555,True,"A long, flat rectangular bar with evenly spaced holes along its length."
00050521,True,A wheel mounted on a triangular bracket base.
00054519,True,A U-shaped bracket with multiple circular holes along the top surface.
00059463,True,A cylindrical component with a flared base and mounting holes.
00053545,True,"A bracket-like structure with a rectangular base, a vertical slot, and a circular hole."
00054862,True,An L-shaped bracket with multiple mounting holes.
00053801,True,A spoked wheel with a central hole and a thin rim.
00057162,True,A lever-like component with a curved handle and a central hole for mounting.
00058022,True,A hollow cylindrical tube with a central internal feature.
00055802,True,"A flat, elongated rectangular plate with four evenly spaced holes."
00055462,True,A flat triangular plate with a central vertical support and two angled side flanges.
00052966,True,A triangular prism with a rectangular base and a central vertical divider.
00054217,True,A teardrop-shaped knob with a cylindrical base.
00059606,True,A rectangular block with a central circular hole and four corner holes.
00058196,True,A U-shaped bracket with through holes on each side and a central base.
00055603,True,A rectangular table-like structure with open sides and a flat top.
00059257,True,A tapered rectangular tube with a circular hole running through its length.
00053414,True,A cylindrical container with three protruding pipes and a recessed base with holes.
00051078,True,A triangular prism with a circular hole through one face.
00053344,True,A circular flange with a central protruding hub and multiple holes around the perimeter.
00059350,True,"A cylindrical handle with a pointed, leaf-shaped blade."
00058676,True,A hollow sphere with circular openings on opposite sides.
00055104,True,"An L-shaped bracket with a vertical and horizontal plate, featuring a rectangular base."
00054181,True,A rectangular block with a central cylindrical rod protruding from one face and four corner holes.
00050790,True,A flat square plate with rounded edges.
00056965,True,A semi-circular flat plate with two holes and notched ends.
00056572,True,A cylindrical cap with a hexagonal recess on the top face.
00053589,True,A 3D letter 'M' with a thick base and tapered sides.
00056535,True,A bracket with a curved hook and a mounting hole.
00050788,True,A tapered hexagonal prism with a circular base and a recessed circular feature on one face.
00053466,True,A tapered cylindrical object with a central hole and a smaller cylindrical base.
00056380,True,A flat rectangular panel with two recessed rectangular sections.
00059017,True,"A flat rectangular panel with a rounded top, featuring a large rectangular cutout and several smaller holes."
00051584,True,A rectangular block with one sloped side.
00051243,True,A rectangular block with a central vertical slot and extended side flanges.
00054095,True,A wedge-shaped bracket with a central U-shaped cutout and a circular hole on each side.
00056559,True,"A long, flat, tapered rectangular bar."
00056874,True,A rectangular block with a sloped top surface and a central cylindrical protrusion with a through hole.
00050170,True,A rectangular block with a central vertical slot on one face.
00053179,True,A cylindrical rod with flanges and protruding connectors at one end.
00053161,True,A flat rectangular plate.
00050855,True,A flat rectangular plate with two semi-circular arches and a protruding rod.
00055224,True,A cylindrical rod with a flared head and a recessed hexagonal socket.
00050961,True,A flat hexagonal plate with multiple small holes.
00051690,True,"A vertical column with a cross-shaped cross-section, featuring four tapered flanges."
00055626,True,A cylindrical cup with internal features and multiple holes on the bottom.
00054904,True,"A hollow, tapered hexagonal prism with an open top."
00052409,True,A V-shaped bracket with a cylindrical hinge at the vertex.
00053610,True,A rectangular block with a central cutout and a horizontal bar inside.
00057806,True,A rectangular base with a central cylindrical protrusion and multiple holes.
00059599,True,A rectangular block with a U-shaped cutout and a circular hole on one end.
00055105,True,A hollow pentagonal frame with a sloped edge on one side.
00051395,True,A flat circular lid with a hexagonal flange and small corner holes.
00053238,True,A conical lampshade with a central hole.
00054613,True,An L-shaped bracket with multiple holes for mounting.
00051244,True,A rectangular base with two vertical rectangular pillars and stepped edges.
00052550,True,"A flat, irregularly shaped plate with a large circular hole and a small cylindrical protrusion."
00052963,True,A triangular prism with a rectangular base and a central vertical partition.
00058483,True,An L-shaped bracket with a large circular hole and three smaller holes on one arm.
00053725,True,A semi-circular plate with multiple holes and an extended rectangular tab.
00051972,True,A tapered cylindrical rod with a central through hole.
00054628,True,An L-shaped bracket with a rectangular cutout on one face.
00057790,True,A tapered rectangular block with a flat top surface and slightly raised edges.
00051007,True,A square plate with a central square cutout and four corner holes.
00057494,True,A cylindrical rod with a rectangular block at one end.
00058775,True,A rectangular tray with raised edges and two central holes.
00058090,True,A cylindrical drum connected to a smaller cylindrical base by a curved arm.
00051174,True,A rectangular block with two large circular holes and multiple smaller holes on one face.
00055442,True,A curved rectangular panel with a rectangular cutout and a central support rib.
00051971,True,A rectangular tray with raised sides and cylindrical handles at each end.
00052158,True,A flat rectangular block with three evenly spaced rectangular cutouts.
00059405,True,A tapered rectangular block with multiple holes on the surface.
00050900,True,A U-shaped bracket with two mounting holes on each arm and a central cylindrical feature.
00056484,True,A cylindrical bushing with a flange and a central through hole.
00057937,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.
00059219,True,A tapered wedge-shaped object with a flat base and a curved top surface.
00056729,True,A wedge-shaped block with two through holes and a central groove.
00056228,True,A flat rectangular plate with a raised rectangular block and two circular holes.
00050603,True,A flat trapezoidal plate with a central rectangular cutout and four corner holes.
00052607,True,A block with a central W-shaped cutout.
00053389,True,"A flat bracket with a large central hole, a smaller hole, and two U-shaped cutouts."
00052336,True,A rounded rectangular block with a cylindrical protrusion and a rectangular cutout.
00057519,True,"A flat, tree-shaped object with a symmetrical profile."
00052377,True,A flat rectangular plate with a rectangular cutout in the center.
00053312,True,"A flat, violin-shaped plate with two rectangular mounting tabs and small holes."
00056630,True,A rectangular block with a central cylindrical protrusion and a through hole.
00057289,True,A tapered rectangular block with two circular holes and a pointed end.
00052013,True,An L-shaped bracket with multiple circular holes and a cylindrical base.
00054380,True,A cylindrical component with a central cutout and flared ends.
00056258,True,A cube with circular holes on each face.
00051408,True,A hex socket cap screw with a rounded head.
00054546,True,"A block with a sloped top surface, a protruding tab with a hole, and a recessed side feature."
00058147,True,A cylindrical rod with a circular flange and a rectangular extension with a hole.
00053183,True,A cross-shaped structure with a rectangular base support.
00054261,True,A hollow rectangular block with an L-shaped internal cavity.
00051219,True,A rectangular block with a central hole and two perpendicular flanges on opposite sides.
00053099,True,A rectangular plate with a cylindrical rod and four cylindrical mounts underneath.
00051988,True,A cube with a conical cavity and a central through hole.
00059420,True,A U-shaped bracket with holes on each side and a central hole on the base.
00052951,True,A tapered L-shaped bracket with a central cutout.
00054624,True,A tapered cylindrical cup with a smaller cylindrical base and an internal cavity.
00050627,True,A flat rectangular plate with a small hole near one corner.
00050424,True,"A flat, pentagonal plate with a slight taper on one side."
00057945,True,A cylindrical rod with a flared base and a cross-shaped indentation on the bottom.
00050696,True,A rectangular block with a recessed rectangular feature on one face.
00056305,True,A rectangular base with four cylindrical posts at each corner.
00057785,True,A rectangular frame with open top and bottom.
00051177,True,A rectangular block with a large central hole and a smaller hole on one side.
00052515,True,A bracket with a circular hole and an extended mounting tab.
00051939,True,A rectangular block with a central recessed feature and rounded edges.
00051162,True,A wedge-shaped bracket with a U-shaped cutout and a through hole on each side.
00059093,True,An L-shaped bracket with a cylindrical protrusion and mounting holes.
00055223,True,A cylindrical rod with a flanged end and a hexagonal recess.
00056846,True,A V-shaped bracket with mounting holes and angled arms.
00052486,True,A rectangular container with a slanted side and a keyhole-shaped cutout.
00059088,True,A stepped rectangular block with two protruding side tabs.
00059252,True,A star-shaped knob with a cylindrical base.
00059091,True,A rectangular tray with a notch on one side and raised edges.
00059271,True,"A hollow, tapered square tube."
00059019,True,A flat rectangular plate with two rectangular cutouts.
00055705,True,A cylindrical rod with a flat oval top and a circular base flange.
00051798,True,A cylindrical base with a tapered arm and two circular holes.
00057532,True,A flat L-shaped bracket with multiple circular holes.
00056201,True,A flat rectangular plate with rounded corners and multiple holes along the edges.
00056834,True,A rectangular block with a semi-circular cutout and multiple holes.
00058895,True,A cross-shaped wedge with central slots and tapered sides.
00050671,True,A flange with a central tapered nozzle and four bolt holes.
00058880,True,A bracket with a central circular hole and two mounting holes on raised tabs.
00051815,True,A flat trapezoidal plate with multiple holes and a cylindrical rod attached perpendicularly.
00057921,True,A cube with circular cutouts on each face.
00059064,True,A flat rectangular frame with evenly spaced holes along the perimeter.
00053494,True,A square plate with three cylindrical protrusions on one side.
00053306,True,A rectangular smartphone with rounded edges and a button on the side.
00059873,True,A cylindrical disc with a central hole and four surrounding smaller holes.
00058892,True,A flat rectangular plate with two elongated slots.
00058613,True,A cylindrical pipe elbow with a 90-degree bend and open ends.
00052200,True,A T-shaped pipe connector with a cylindrical through hole and a rounded end.
00059939,True,A toggle switch with a lever and three mounting pins.
00055396,True,A right-angled triangular bracket with a flat base and vertical support.
00059086,True,A hollow rectangular block with a circular hole through the top and bottom faces.
00058823,True,A flat rectangular plate with angled edges and evenly spaced notches along one side.
00055874,True,A flat square plate with a central octagonal cutout and small holes near the corners.
00057920,True,"A long, tapered rod with a cross-shaped cross-section."
00054954,True,A cylindrical connector with stepped sections and a central hollow cavity.
00059247,True,A circular clamp with an open end and a rounded tab.
00053131,True,A flat rectangular plate with two rounded tabs and four corner holes.
00051548,True,"A hollow, rounded rectangular container with a conical feature inside."
00054043,True,"A long, flat rectangular strip with evenly spaced holes."
00055067,True,A cylindrical rod with a hexagonal flange and a central protruding shaft.
00059636,True,A cylindrical clamp with a side mounting tab and a through hole.
00055604,True,An L-shaped bracket with a flat base and vertical support.
00051421,True,An L-shaped bracket with multiple circular holes.
00050059,True,"A curved, thin, cylindrical segment with a hollow interior."
00052731,True,A cylindrical rod with a central through hole and a V-shaped cutout on one end.
00054085,True,A wedge-shaped bracket with a large circular hole and a notched base.
00059845,True,A flat vertical bracket with a circular hole at the top and a base with mounting tabs.
00053160,True,A cylindrical clamp with a split design and internal grooves.
00057823,True,A cylindrical spool-like object with flanges and a central through hole.
00058155,True,A U-shaped bracket with a central hole on each side.
00058994,True,A rectangular block with an internal cavity and a cylindrical protrusion inside.
00057710,True,A Y-shaped base with three vertical cylindrical rods on each arm.
00055842,True,A hollow rectangular prism with various irregular cutouts on its sides.
00054403,True,A triangular wedge with a rectangular base and two side flanges.
00050736,True,A bracket with a circular hole and a slotted arm extending at an angle.
00051181,True,A bracket with a C-shaped profile and multiple mounting holes.
00057062,True,A rectangular block with a tapered end and a circular loop attached.
00054647,True,An L-shaped bracket with multiple circular holes.
00056868,True,A bracket with a curved central section and flat mounting flanges with holes.
00057348,True,A tapered rectangular block with rounded edges and a central through hole.
00050042,True,A tapered flat rectangular plate with evenly spaced holes along its length.
00056793,True,A triangular prism with a rectangular base and two side flanges.
00056698,True,An L-shaped bracket with two mounting holes on the vertical face.
00050850,True,"A flat, irregularly shaped plate with symmetrical notches on the sides."
00057327,True,An L-shaped bracket with multiple holes along both arms.
00051422,True,An L-shaped bracket with multiple holes for mounting.
00052508,True,An L-shaped bracket with multiple holes for mounting.
00052040,True,A tapered rectangular block with a series of evenly spaced notches on one end.
00053522,True,A cylindrical rod with a flange and a slot at one end.
00053071,True,A cylindrical container with a recessed lid and two small holes.
00050954,True,A Y-shaped bracket with a central vertical support.
00051345,True,"A cylindrical component with a central hole, recessed features, and multiple mounting tabs."
00055755,True,A U-shaped bracket with a flat top and two vertical side flanges.
00054325,True,An L-shaped bracket with two mounting holes on each arm.
00055081,True,A cylindrical roller with a central shaft extending from both ends.
