model_id,isDescribable,description,token_count
00078070,True,A triangular bracket with a cylindrical hinge and multiple circular cutouts.,888
00073839,True,A hollow cylindrical tube with evenly spaced holes along its length.,888
00077720,True,A flat oval plate with three square cutouts.,888
00075217,True,A curved bracket with a cylindrical hole at one end.,888
00073709,True,"A flat, stepped bracket with three protruding tabs and multiple holes.",888
00074910,True,A spherical object with a flat circular base and an internal cavity.,888
00071518,True,"A hollow, tapered square tube with circular holes along one side.",888
00071410,True,A bracket with a semi-cylindrical cutout and a triangular top profile.,888
00073711,True,An L-shaped bracket with mounting holes on both flanges.,888
00072384,True,"A tall, tapered bracket with a base, featuring a vertical slot and a circular hole at the bottom.",888
00072652,True,A rectangular block with three circular holes and one rounded corner.,888
00076128,True,A rectangular plate with a large central cutout and two circular holes.,888
00070007,True,A tapered rectangular block with a flat top and bottom.,888
00072557,True,An oval pendant with a bat emblem cutout and a small loop for attachment.,888
00077428,True,"A rectangular block with a recessed cavity, central protrusion, and mounting holes.",888
00077236,True,"A rectangular block with a flat base, featuring a hole on one end and a sloped top surface.",888
00078127,True,A tapered cylindrical tube with a circular opening at one end.,888
00077748,True,An L-shaped bracket with a slotted hole and a circular hole.,888
00071084,True,A wedge-shaped block with a rounded top and a keyhole-shaped cutout.,888
00074594,True,A cylindrical hub with three equally spaced radial arms.,888
00075580,True,A rectangular block with a tapered end and mounting tabs with holes.,888
00072718,True,A flat rectangular bracket with a circular hole and a protruding cylindrical pin.,888
00077320,True,"A long, tapered rod with a cross-shaped cross-section.",888
00070051,True,A pentagonal wedge with a hexagonal hole and internal triangular supports.,888
00073480,True,An L-shaped bracket with a stepped profile and a flat extension.,888
00078194,True,A flat plate with a central circular indentation and two circular mounting holes at the bottom.,888
00073573,True,A tapered rectangular tube with circular holes on each end.,888
00076949,True,A cylindrical container with a central rod and two mounting tabs.,888
00075909,True,A clamp-like bracket with a circular opening and two mounting holes.,888
00073413,True,A cylindrical rod with a tapered section and a central flange.,888
00077230,True,A J-shaped bracket with a hook and a flat mounting base.,888
00078037,True,A rectangular block with a small rectangular notch on one side.,888
00074220,True,A rectangular block with two parallel slots on one face.,888
00074161,True,A cube with circular holes through each face.,888
00076741,True,"A cylindrical pipe connector with flanges on both ends, each having four bolt holes.",888
00072683,True,A cylindrical bushing with a flared end and a central hollow section.,888
00079488,True,An L-shaped bracket with a circular hole on one end and two holes on the base.,888
00075647,True,A tapered square rod with a square hole through its length.,888
00073061,True,A rectangular block with a triangular wedge cutout on one side.,888
00073073,True,"A tall, slender hexagonal rod with a tapered end.",888
00076329,True,An L-shaped bracket with a curved top edge and two square cutouts on the base.,888
00076818,True,An L-shaped bracket with multiple holes for mounting.,888
00071178,True,A flat rectangular hinge with two circular cutouts and four mounting holes.,888
00076825,True,A flat rectangular plate with two small rectangular cutouts near one corner.,888
00074813,True,A square platform with four vertical rods at each corner.,888
00075141,True,An L-shaped bracket with a cylindrical hook and a circular hole on one arm.,888
00076280,True,A cylindrical rod with a tapered end and a flared base.,888
00077483,True,A flanged cylindrical connector with stepped sections and a central through hole.,888
00070543,True,A rectangular block with two holes on one side and two parallel grooves on the bottom.,888
00072667,True,A cylindrical component with flanges and a central cross-shaped recess.,888
00071143,True,A rectangular block with rounded edges and multiple holes on one face.,888
00075018,True,A shallow cylindrical container with a perforated bottom and a recessed interior.,888
00078273,True,A flat rectangular plate with rounded corners and four holes.,888
00075491,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00077896,True,A tapered rectangular block with stepped features on one side.,888
00070323,True,"A spherical object with two parallel, flat extensions.",888
00079730,True,A wedge-shaped block with a central rectangular cutout.,888
00075723,True,A flat triangular plate with three cylindrical protrusions on each corner.,888
00079961,True,A sphere with a subtle groove or seam around its surface.,888
00070864,True,A cross-shaped column with four cylindrical rods connected at the center.,888
00072809,True,"A flat, irregularly shaped bracket with a hook and a notch on one side.",888
00076690,True,A tapered rectangular bracket with multiple holes for mounting.,888
00076460,True,A flat circular lid with two rectangular mounting tabs and a central recessed feature.,888
00073590,True,A hollow rectangular prism with a tapered end and two through holes on one face.,888
00072982,True,A tapered rectangular tube with a circular hole on one side and a rectangular base extension.,888
00070771,True,"A flat, irregularly shaped bracket with multiple holes and a stepped profile.",888
00076322,True,A rectangular block with a sloped top surface.,888
00071377,True,A flat L-shaped bracket with multiple holes for mounting.,888
00079514,True,A rectangular block with two vertical side flanges and a central recessed section.,888
00071532,True,"A long, slender cylindrical rod.",888
00075593,True,"A long, flat rectangular bar with evenly spaced holes along its length.",888
00073955,True,A helical coil spring.,888
00073337,True,A flat rectangular plate with a central notch and two small side protrusions.,888
00071294,True,"A long, tapered rectangular bar with square ends and a central ridge.",888
00075603,True,"A long, thin rectangular bar with evenly spaced holes along its length.",888
00071318,True,A flat arrow-shaped pointer with a circular base and a central hole.,888
00077879,True,An L-shaped bracket with multiple holes for mounting.,888
00071558,True,A rectangular block with a cylindrical protrusion and a circular indentation on one face.,888
00077642,True,A cylindrical mug with a handle.,888
00071538,True,A square plate with a central hole and four corner holes.,888
00071436,True,"A flat, rounded rectangular plate with two rectangular cutouts and a notched top edge.",888
00071066,True,A cylindrical rod with a flared base and a cross-shaped indentation on the bottom.,888
00070822,True,A U-shaped bracket with mounting holes on the ends of the arms.,888
00074088,True,A rectangular frame with a wide base and an open center.,888
00071293,True,A flat rectangular panel with evenly spaced holes along one edge.,888
00071355,True,"A bracket with a sloped top, a large circular cutout, and a flat base with mounting holes.",888
00076861,True,A cylindrical rod with two rectangular fins and a central hole.,888
00078064,True,"A bracket with a sloped top surface, mounting holes, and a central cutout.",888
00074230,True,A cylindrical disc with a central hole and a recessed ring feature.,888
00079487,True,An L-shaped bracket with a circular hole on one end and two holes on the base.,888
00071379,True,"A bracket with a sloped top, a large central hole, and a flat base with mounting holes.",888
00074385,True,A cylindrical block with a central hole and two large side cutouts.,888
00075073,True,A rectangular block with a tapered base and a vertical cylindrical rod on top.,888
00076837,True,An L-shaped bracket with multiple mounting holes.,888
00074294,True,"A thin, flat, trapezoidal plate with small notches on the shorter parallel sides.",888
00078418,True,A square block with a recessed square feature and a rectangular cutout on one side.,888
00075006,True,A cylindrical rod with a flange on one end.,888
00074960,True,An L-shaped block composed of four connected cubes.,888
00077509,True,A flat circular ring with a notch and a protruding tab.,888
00072477,True,A cylindrical component with multiple grooves and a pattern of holes on one face.,888
00077538,True,A flat rectangular plate with rounded corners and multiple small holes.,888
00070705,True,A U-shaped bracket with angled arms and mounting tabs.,888
00075005,True,A cylindrical rod with a flanged head and a central hole.,888
00076364,True,A V-shaped block with a semi-cylindrical cutout and flat base.,888
00079915,True,A dome-shaped object on a square base.,888
00075839,True,A tapered rectangular block with a narrow slot along one side.,888
00077766,True,An angled bracket with multiple holes for mounting.,888
00076871,True,An L-shaped bracket with multiple holes for mounting.,888
00070683,True,A pipe elbow connector with a hexagonal base and cylindrical ends.,888
00078891,True,An oval ring with a perpendicular mounting tab featuring a hole.,888
00076161,True,A square plate with a central circular cutout and small holes on each side.,888
00073985,True,A rectangular block with four through holes along one edge.,888
00072810,True,A tapered bracket with a hook and a notch on one end.,888
00070541,True,An L-shaped bracket with multiple holes for mounting.,888
00073760,True,"A long, tapered rectangular beam with a hollow square cross-section and small holes along its length.",888
00075473,True,"A long, cross-shaped rod with a central groove along its length.",888
00072358,True,A U-shaped bracket with angled legs and mounting holes on the top surface.,888
00070130,True,A cylindrical object with a central hole and a triangular indentation on one side.,888
00078130,True,A U-shaped bracket with three prongs extending from one side.,888
00071468,True,A cylindrical rod attached to a rectangular block with a smaller rectangular base.,888
00071267,True,A rectangular block with three circular through holes and a concave bottom surface.,888
00078546,True,A U-shaped bracket with flat sides and open ends.,888
00072104,True,A rectangular block with a central rectangular cutout.,888
00071221,True,A semi-circular cap with a central support and two side extensions.,888
00070812,True,A rectangular plate with rounded corners and multiple holes.,888
00076808,True,A flat L-shaped bracket with multiple holes for mounting.,888
00073257,True,A triangular bracket with circular holes on each face.,888
00075472,True,A cube with circular cutouts on each face.,888
00079755,True,A flat rectangular plate with a circular hole near one end.,888
00071312,True,An arrow-shaped pointer with a circular loop at the tail and a rectangular cutout.,888
00072199,True,A flat square plate with a small rectangular cutout in the center.,888
00076897,True,A triangular bracket with a central cutout and mounting holes.,888
00072197,True,"A long, tapered square rod with a hollow square cross-section.",888
00071902,True,A rectangular box with an open top and a smaller attached compartment.,888
00073683,True,A flat rectangular plate with small holes near the corners.,888
00078720,True,A rectangular block with a cylindrical protrusion on top and a circular hole through the side.,888
00075637,True,"A long, thin, L-shaped bracket with a uniform cross-section.",888
00071114,True,A wedge-shaped block with a flat top and multiple circular indentations on one side.,888
00077753,True,A flat L-shaped bracket with a circular hole and a rectangular cutout.,888
00077426,True,A square plate with rounded edges and a central hole.,888
00079813,True,An L-shaped bracket with multiple holes for mounting.,888
00077884,True,An L-shaped bracket with multiple mounting holes.,888
00075471,True,"A long, thin rod with a cross-shaped cross-section.",888
00071036,True,A cross-shaped rod with four cylindrical extensions.,888
00078184,True,A cylindrical block with a hexagonal through hole and three circular holes around it.,888
00078661,True,A flat rectangular plate with a large central hole and two smaller holes on one end.,888
00077240,True,A cylindrical rod on top of a rectangular block with a circular flange.,888
00077647,True,A flat rectangular panel with two parallel grooves and a stepped edge.,888
00073408,True,A flat rectangular plate with a perpendicular tapered support and four mounting holes.,888
00077143,True,A right-angled bracket with a triangular support and a circular hole on the base.,888
00077989,True,A flat rectangular plate with a raised rectangular block and five circular holes in a row.,888
00071561,True,A rectangular block with two vertical side flanges and two circular holes on the top surface.,888
00077207,True,"A thin, curved bracket with a perpendicular rod and mounting holes.",888
00076065,True,A conical pipe connector with a flanged ring and bolt holes.,888
00077241,True,A cylindrical knob with a rectangular base and a central cylindrical shaft.,888
00072186,True,A cylindrical pipe connector with a flange and four bolt holes.,888
00070834,True,A flat rectangular plate with a raised rectangular block and two circular holes.,888
00073689,True,A tapered cylindrical rod with a circular flange and central hole at one end.,888
00073316,True,A cylindrical LED with a domed top and two long leads.,888
00077975,True,A curved rectangular panel with notches and elongated slots.,888
00079786,True,A trapezoidal block with a central rectangular cutout and a recessed base.,888
00070912,True,A rectangular block with rounded edges.,888
00073842,True,A tapered cylindrical tube with a central hole and side holes.,888
00077608,True,A U-shaped bracket with holes on each face.,888
00072196,True,"A long, square rod with a central square hole running through its length.",888
00076090,True,A thin rectangular plate.,888
00076907,True,A circular flange with a central raised hub and multiple bolt holes.,888
00076136,True,"A tapered rectangular bracket with rounded ends, a central recessed slot, and holes at each end.",888
00077635,True,A curved bracket with a circular hole and a hook-like extension.,888
00077284,True,A U-shaped bracket with mounting holes on the ends of the arms.,888
00070431,True,A tapered rectangular tube with an open center and angled sides.,888
00077339,True,A bracket with a circular opening and a mounting tab with a hole.,888
00074351,True,A rectangular block with a cylindrical protrusion and multiple circular cutouts.,888
00077717,True,An oval block with two square through holes.,888
00076187,True,A cylindrical bushing with flanges on both ends and a central through hole.,888
00071544,True,A long hexagonal rod with a square cross-section at one end.,888
00075978,True,A tapered cylindrical nozzle with a flared base and a central hole.,888
00074963,True,A rectangular frame with a separate thin rectangular strip.,888
00077789,True,An octagonal plate with five circular holes.,888
00077600,True,A rectangular block with a keyhole-shaped cutout and raised edges on two sides.,888
00074709,True,A rectangular base with two cylindrical protrusions and a horizontal cylindrical handle on top.,888
00077063,True,A symmetrical bracket with a central groove and flared base.,888
00077592,True,A rectangular frame with a sloped base and open top.,888
00073741,True,A thin rectangular plate.,888
00075268,True,A U-shaped bracket with two mounting holes and a central curved recess.,888
00075531,True,A triangular bracket with rounded corners and a central cutout.,888
00071876,True,"A rectangular block with a sloped top surface, featuring circular and square holes.",888
00079106,True,A cylindrical component with a central hole and two circumferential grooves.,888
00079723,True,"A U-shaped bracket with a square base, featuring a central vertical support and a rectangular cutout.",888
00070502,True,A tapered rectangular bar with two holes and a cylindrical protrusion on one side.,888
00070797,True,A rectangular plate with rounded corners and multiple holes.,888
00078499,True,A rectangular block.,888
00071467,True,A cube with beveled edges.,888
00070738,True,A cylindrical block with a flat base and a central through hole.,888
00074590,True,A cylindrical rod with a central hole and two circumferential grooves.,888
00071321,True,An S-shaped bracket with mounting flanges on each end.,888
00076071,True,A hexagonal bolt with a cylindrical shaft.,888
00076874,True,An L-shaped bracket with multiple mounting holes.,888
00073703,True,An L-shaped bracket with two holes on one face.,888
00075552,True,A tapered rectangular block with a hole at one end and a protruding tab at the other.,888
00079468,True,A funnel with a cylindrical top and a curved spout.,888
00071700,True,A block shaped like the letter 'M'.,888
00071418,True,An arrow-shaped pointer with a circular base and a central hole.,888
00075339,True,"A flat, elongated triangular plate with a notched edge and multiple holes along the perimeter.",888
00077545,True,A wedge-shaped block with a rectangular cutout and a sloped top surface.,888
00075675,True,A rectangular block with cylindrical protrusions on top and side.,888
00075931,True,A shallow cylindrical bowl with a perforated bottom and a recessed interior.,888
00076793,True,An L-shaped bracket with multiple mounting holes.,888
00077669,True,"A long, narrow, stepped beam with a curved profile on one side.",888
00078284,True,A triangular bracket with a circular hole and a curved support.,888
00078036,True,A rectangular block with a small rectangular protrusion on one side.,888
00072843,True,A cylindrical cap with a flange and a recessed top surface.,888
00071147,True,A rectangular plate with rounded edges and multiple holes.,888
00074214,True,A rectangular block with a rectangular cutout and a curved indentation on one side.,888
00079137,True,A cylindrical component with two grooves and a central through hole.,888
00071545,True,A rectangular bracket with a stepped profile and multiple mounting holes.,888
00078207,True,A hexagonal bolt with a cylindrical shaft and a stepped end.,888
00075973,True,A cube with a central cylindrical hole through it.,888
00075235,True,A rectangular bracket with a central cutout and multiple mounting holes.,888
00077761,True,"A flat, irregularly shaped bracket with multiple holes and a slight bend.",888
00076728,True,A cylindrical rod with stepped ends.,888
00077788,True,A semi-circular block with a central hole and stepped cutouts on the flat side.,888
00075686,True,A rectangular block with four cylindrical pegs on top and a central cylindrical rod extending downward.,888
00071348,True,A T-shaped bracket with a flat base and two cylindrical holes.,888
00073229,True,A flat rectangular plate with multiple circular cutouts and protrusions of varying sizes.,888
00074040,True,A cylindrical cup with a flanged rim and a recessed interior.,888
00075937,True,A flat rectangular plate.,888
00076670,True,A rectangular block with a triangular prism on top of one face.,888
00076803,True,An L-shaped bracket with multiple circular holes.,888
00079504,True,A rectangular block with four cylindrical feet on one face.,888
00078919,True,"A cylindrical component with a stepped top, a central hole, and a square base with a conical tip.",888
00073228,True,"A vertical rectangular block with a concave notch on top, mounted on a square base.",888
00073754,True,"A long, thin, tapered rod with a square base.",888
00077549,True,A cube with circular holes through each face.,888
00079083,True,A cylindrical sleeve with a triangular base and a central through hole.,888
00075860,True,A rectangular block with circular holes through the side and cylindrical protrusions on top.,888
00075014,True,A hexagonal tapered rod with a central through hole.,888
00076528,True,"A right-angled bracket with a sloped top and two vertical plates, each with a circular hole.",888
00071936,True,A U-shaped bracket with a flat base and two mounting holes.,888
00076186,True,"A tall, narrow, L-shaped bracket with a vertical groove along its length.",888
00077601,True,A cylindrical rod with evenly spaced holes along its length.,888
00077824,True,A flat square plate with a central circular hole and four corner holes.,888
00076790,True,An L-shaped bracket with multiple holes for mounting.,888
00079448,True,A cylindrical clamp with a vertical slot and an internal groove.,888
00079529,True,A hexagonal-headed bolt with a cylindrical shaft.,888
00073629,True,"A hollow, tapered square tube with circular holes on its sides.",888
00077677,True,A decorative molding with a stepped and curved profile.,888
00071427,True,A V-shaped stand with a flat base and angled sides.,888
00077810,True,"A flat, shield-shaped plate with multiple circular holes.",888
00074984,True,"A flat, elongated oval plate with multiple circular holes.",888
00071008,True,A hook-shaped bracket with a cylindrical hole near one end.,888
00079456,True,A cylindrical pipe with a flanged end and multiple bolt holes.,888
00075315,True,A U-shaped bracket with mounting holes on each arm and a central hole on the base.,888
00072799,True,A rectangular block with a central recessed feature and raised edges.,888
00075594,True,A long rectangular bar with multiple through holes along its length.,888
00077742,True,A triangular plate with multiple circular holes.,888
00079062,True,A flat rectangular plate with layered edges.,888
00071112,True,A flat rectangular plate with a large central cutout and two parallel slots.,888
00072706,True,A right-angled bracket with a triangular side and a circular hole near the base.,888
00070203,True,A flat rectangular plate with a raised border.,888
00074179,True,A bracket with a circular opening and mounting features.,888
00079725,True,A wedge-shaped block with a central rectangular cutout and sloped sides.,888
00074178,True,A bracket with a circular opening and a mounting tab with holes.,888
00076815,True,A bracket with a curved base and multiple mounting holes.,888
00078832,True,A bracket with a circular opening and a mounting tab.,888
00071519,True,A tapered rectangular bar with a hole near each end.,888
00074706,True,A rectangular block with a circular recess and a notched edge.,888
00074667,True,A hexagonal nut with a central circular hole and multiple small holes on the flat faces.,888
00075093,True,"A knife-like object with a straight handle and a curved blade, featuring a hole near the handle's end.",888
00076785,True,A paperclip.,888
00078960,True,A flat wrench-like tool with a U-shaped open end and a long handle.,888
00079044,True,An L-shaped bracket with circular holes on each face.,888
00078653,True,A triangular frame with a hollow center and uniform thickness.,888
00075962,True,"A cylindrical component with a central hole and an outer recessed groove, resembling a pulley or wheel.",888
00078823,True,A rectangular block with a central cylindrical rod protruding from one face and four corner holes.,888
00073557,True,A right-angle bracket with a long arm featuring multiple holes.,888
00071453,True,A circular ring with evenly spaced vertical pegs around the perimeter.,888
00078805,True,A rectangular block with a stepped cutout and multiple through holes.,888
00079096,True,A rectangular block with rounded edges and a circular hole through one face.,888
00076330,True,A curved bracket with two rectangular mounting tabs and a flat base.,888
00072512,True,A hexagonal bolt head with a cylindrical shaft and a central hole.,888
00073591,True,A hollow rectangular prism with tapered sides and small holes on two opposite faces.,888
00073656,True,A flat rectangular plate with a perpendicular base flange and multiple small holes.,888
00078033,True,A rectangular block with a tapered base.,888
00078472,True,A cylindrical rod with a flared base and a recessed cross-shaped feature on the bottom.,888
00077490,True,A stepped cylindrical rod with a wide base and a central groove.,888
00073816,True,"A long, thin, L-shaped bracket with stepped edges and a tapered end.",888
00076335,True,An L-shaped bracket with a flat rectangular base and a vertical flange.,888
00073923,True,A bracket with a curved profile and a mounting hole at the base.,888
00074584,True,A flat circular disc with multiple holes and a central recessed feature.,888
00075415,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00079436,True,A flat oval plate with two large circular holes and a central cylindrical protrusion.,888
00079614,True,An L-shaped bracket with a hole at each end of the arms.,888
00075470,True,A cross-shaped column with four cylindrical rods connected at the center.,888
00071225,True,An L-shaped bracket with a cylindrical rod extending from one side and mounting holes.,888
00077469,True,A star-shaped bracket with a central circular cutout and a small cylindrical protrusion.,888
00076822,True,An L-shaped bracket with multiple holes for mounting.,888
00070848,True,A rectangular bracket with a notched corner and multiple through holes.,888
00076307,True,A cylindrical rod attached to a hexagonal base.,888
00078242,True,A long rectangular bar with a T-shaped cross-section and a hole at one end.,888
00075250,True,"A long, cross-shaped rod with a central groove along its length.",888
00075413,True,A bracket with a circular opening and a mounting tab with holes.,888
00071039,True,A long rod with a cross-shaped cross-section.,888
00071509,True,A cylindrical pipe connector with a flanged base featuring multiple bolt holes.,888
00076255,True,A T-shaped bracket with a central vertical slot.,888
00072928,True,A shallow circular dish with a single mounting tab featuring a hole.,888
00076787,True,A square frame with rounded corners and a hollow center.,888
00079795,True,A rectangular block with a sloped side and a small cylindrical protrusion.,888
00078563,True,An A-shaped frame with a horizontal top bar and angled legs.,888
00072858,True,A U-shaped bracket with a flat base and side extensions.,888
00079412,True,A hexagonal nut with a central cylindrical hole.,888
00077880,True,An L-shaped bracket with multiple holes for mounting.,888
00078834,True,A cylindrical clamp with two mounting holes and a semi-circular cutout.,888
00074470,True,An L-shaped bracket with multiple mounting holes.,888
00072610,True,A cylindrical cap with a hexagonal recess and a flange.,888
00074752,True,A circular ring with a small gap.,888
00076159,True,A square plate with a central circular cutout and four corner holes.,888
00070728,True,A U-shaped bracket with rounded edges.,888
00076511,True,A rectangular block with a cylindrical protrusion on top and a cylindrical cutout on one side.,888
00073309,True,"A hollow, rounded, teardrop-shaped object with a circular opening on one side.",888
00070322,True,A T-shaped bracket with a central slot and mounting holes.,888
00070226,True,A hexagonal bolt with a cylindrical shaft.,888
00074596,True,A T-shaped bracket with a vertical slot in the stem.,888
00073451,True,A cylindrical object with a central hole and a recessed ring feature on the top face.,888
00073393,True,A rectangular block with two semi-circular protrusions on top.,888
00076271,True,A rectangular block with a hollow interior and open ends.,888
00074320,True,A cylindrical knob mounted on a curved bracket with a rectangular base.,888
00070195,True,A trapezoidal block with a circular protrusion on one face and a central hole.,888
00076284,True,A rectangular block with a central circular hole and stepped sides.,888
00078568,True,A frame-like structure with two vertical legs connected by a horizontal bar.,888
00076809,True,"A cylindrical mount with two flat, elongated arms and through holes at each end.",888
00071288,True,A stepped rectangular block with an extended flat arm and a recessed section.,888
00078019,True,A U-shaped bracket with two circular holes on the top surface.,888
00074851,True,A long rectangular block with a rectangular cutout along its length.,888
00073115,True,A bracket with a flat top and a slanted support featuring a circular hole.,888
00076373,True,An L-shaped block with a rectangular cutout.,888
00079741,True,A wedge-shaped block with a central rectangular cutout and sloped sides.,888
00079553,True,A rectangular block with four cylindrical wheels and a sloped front face.,888
00076696,True,A flat rectangular plate with multiple small holes near one corner.,888
00072640,True,A flat square frame with two adjacent square cutouts and a solid corner.,888
00070603,True,"A flat, irregularly shaped plate with a slightly raised edge.",888
00077806,True,"A flat, elongated rectangular block with rounded ends and two square cutouts.",888
00072099,True,A cylindrical rod with a flanged head and a recessed end.,888
00079316,True,A rectangular block with a cylindrical protrusion on top and a hole on one side.,888
00070862,True,A cube with circular cutouts on each face.,888
00072966,True,A rectangular bracket with a long slot and one rounded corner.,888
00072693,True,A cylindrical disc with a central protruding cylindrical hub and a recessed central feature.,888
00072711,True,A flat rectangular plate with a stepped edge on one side.,888
00078962,True,A cylindrical block with multiple hemispherical protrusions on one circular face.,888
00076813,True,A flat L-shaped bracket with multiple holes and a curved end.,888
00073473,True,A hexagonal prism rod.,888
00079680,True,A rounded rectangular block with a protruding tab on one side.,888
00074314,True,A bracket with three vertical prongs and a horizontal base.,888
00076678,True,An L-shaped bracket with multiple mounting holes.,888
00079753,True,A flat rectangular plate with a central hole and four corner holes.,888
00077289,True,A curved bracket with a cylindrical hole and a hooked end.,888
00072382,True,A rectangular base with two large cylindrical holders and one smaller cylindrical holder on the side.,888
00075526,True,A rectangular block with a cylindrical hole through one end.,888
00078774,True,A cylindrical rod with a flared head and a recessed square feature on the bottom.,888
00079210,True,A rectangular block with a protruding tab at the bottom.,888
00076425,True,A multi-faceted block with a stepped profile and an irregular polygonal base.,888
00077897,True,A tapered rectangular block with stepped layers and notches on the sides.,888
00073730,True,An L-shaped bracket with mounting holes.,888
00073285,True,A cube with four square through holes on one face.,888
00075592,True,"A long, flat rectangular bar with evenly spaced holes along its length.",888
00071651,True,A circular clamp with a split and a mounting tab.,888
00070059,True,An octagonal plate with a central recessed area and a uniform thickness.,888
00070963,True,A cylindrical rod with a flanged end and a central hole.,888
00078569,True,"A rectangular frame with angled legs, resembling a sawhorse or support structure.",888
00076950,True,A flat circular disc with multiple holes around the perimeter and a central raised hub.,888
00073255,True,A cylindrical spool-like object with a central hole and a side hole.,888
00071248,True,An arrow-shaped flat object with a circular base and a central hole.,888
00074480,True,A rectangular block with a cylindrical protrusion on one face and a hollow triangular cavity on the opposite face.,888
00071999,True,A trapezoidal block with a central semi-cylindrical cutout and side flanges.,888
00077687,True,A decorative molding with a stepped profile and angled back.,888
00075824,True,A triangular bracket with reinforcing ribs and multiple holes along the edges.,888
00074325,True,A round knob with a flared base and a central cylindrical stem.,888
00070108,True,A rectangular block with a triangular prism on top and a circular hole through one side.,888
00078327,True,A rounded square block with a central cylindrical hole.,888
00074678,True,An I-beam with flanges on both ends.,888
00078408,True,A square tray with sloped sides and a circular recessed area in the center.,888
00075984,True,A rectangular block with rounded edges.,888
00075743,True,A clip-like structure with a curved hook and a flat base.,888
00078770,True,A cylindrical rod with a hexagonal socket head.,888
00071869,True,A hollow hexagonal prism with a rectangular opening and multiple circular holes on its faces.,888
00079737,True,A wedge-shaped bracket with a central slot and a rectangular base.,888
00076249,True,"A flat, tapered rectangular plate with a central rectangular cutout and a small protrusion underneath.",888
00071735,True,A flat square plate with rounded corners and a small rectangular notch on one edge.,888
00073303,True,A flat rectangular plate with rounded corners and small holes near the edges.,888
00072446,True,A rectangular shelving unit with three shelves.,888
00075987,True,A rectangular block with a central circular hole.,888
00072629,True,A semi-cylindrical clamp with two mounting flanges and through holes.,888
00073916,True,A V-shaped bracket with a T-shaped extension.,888
00074583,True,A hexagonal block with a central cylindrical hole and multiple small holes around the perimeter.,888
00076778,True,"A flat rectangular plate with two rounded corners, featuring a large slot and a circular hole.",888
00073281,True,A tapered bracket with a rectangular slot and a cylindrical hole.,888
00072942,True,A cylindrical rod with a central flange and mounting holes at both ends.,888
00078788,True,A bracket-like component with a curved hook and a mounting hole.,888
00073333,True,A set of three vertically stacked rectangular plates of varying heights.,888
00074269,True,A rectangular block with a stepped pyramid on top and a circular hole.,888
00073687,True,A flat rectangular plate with small holes along the edges.,888
00076777,True,A rectangular bracket with two circular holes and a curved edge.,888
00075434,True,A U-shaped bracket with mounting holes on the ends of the arms.,888
00073600,True,A flat rectangular plate with evenly spaced holes along its surface.,888
00073183,True,A rectangular block with a circular recessed feature and four corner holes on one face.,888
00072116,True,"A long, tapered square rod with a central square hole.",888
00070209,True,A U-shaped bracket with two side flanges.,888
00077790,True,An octagonal disc with five circular holes.,888
00078833,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00074158,True,"A long, slender rod with a cross-shaped cross-section.",888
00077796,True,A cross-shaped plate with a central hole and four peripheral holes.,888
00078561,True,A frame-like structure with two angled legs and a horizontal top bar.,888
00072987,True,A conical object with a flat circular base and a central hexagonal hole.,888
00070641,True,A T-shaped bracket with a central vertical support and horizontal top bar.,888
00076596,True,A cube with circular holes on each face and a central hollow cavity.,888
00073560,True,A Z-shaped bracket with two mounting holes on one end.,888
00079391,True,A rectangular block with multiple circular holes on one face.,888
00070053,True,A flat rectangular plate with two cylindrical protrusions and two holes.,888
00071205,True,A wedge-shaped block with a curved top surface.,888
00074870,True,A triangular bracket with two extended arms forming a right angle.,888
00074514,True,A U-shaped bracket with three parallel prongs on each arm.,888
00075345,True,A flat rectangular plate with a large central oval cutout.,888
00075247,True,"A long, cross-shaped rod with a central cylindrical core and four protruding fins.",888
00070000,True,A tapered bracket with a circular hole and a rectangular mounting section.,888
00070537,True,A rectangular block with a hexagonal recess and a central through hole.,888
00073996,True,An L-shaped bracket with multiple circular holes.,888
00074815,True,A square platform with four vertical posts at each corner.,888
00071613,True,A cylindrical rod with a flanged end featuring multiple holes.,888
00074168,True,A rectangular block with a central cylindrical rod and a square base with four corner holes.,888
00078508,True,A cube with rounded edges and a central cylindrical hole through one face.,888
00074782,True,A flat circular lid with two rectangular mounting tabs and a central recessed feature.,888
00074431,True,A U-shaped rod or bracket.,888
00072339,True,"A pair of curved, elongated beams with a consistent cross-section.",888
00070412,True,A cylindrical rod with a flange and a central hole.,888
00074945,True,A right-angled bracket with a circular hole on each face.,888
00071262,True,An arrow-shaped flat piece with a circular base and a central cutout.,888
00072661,True,A circular flange with two mounting tabs and a central cylindrical protrusion.,888
00077649,True,A decorative molding with a curved profile and stepped edges.,888
00070606,True,A rectangular block with a smaller rectangular extension on one end.,888
00071973,True,A wedge-shaped block with a central groove and a semi-circular cutout.,888
00070146,True,A pipe elbow fitting with a hexagonal nut and a domed cap.,888
00070863,True,"A long, cross-shaped column with fluted sides.",888
00076456,True,A bent metal bracket with two mounting holes and a notched edge.,888
00074341,True,A cylindrical block with three through holes and a recessed top section.,888
00079936,True,A bracket with a circular clamp and two mounting tabs.,888
00078565,True,A small round table with three legs.,888
00071655,True,"A missile-like object with a cylindrical body, conical tip, and four triangular fins.",888
