model_id,isDescribable,description,token_count
00046159,True,A rectangular block.,866
00047326,True,A flat rectangular plate.,866
00047504,True,A cylindrical rod with a conical tip and a flanged head.,866
00046574,True,A disc with a central conical protrusion.,866
00048405,True,A flat rectangular plate.,866
00046772,True,A cylindrical object with grooves and a central through hole.,866
00045811,True,A tapered rod with a hexagonal cross-section.,866
00047934,True,"A flat, tapered rectangular plate.",866
00043102,True,A tapered cylindrical cup.,866
00043046,True,A pair of connected cylindrical rods with flanged ends.,866
00048947,True,A cylindrical rod with a conical tip and a flanged base.,866
00042063,True,A cylindrical rod with a central through hole.,866
00043331,True,A cylindrical rod with a conical tip and a flanged base.,866
00040729,True,A cylindrical rod with a conical tip and a flanged base.,866
00047730,True,A rectangular block.,866
00044597,True,A thin rectangular plate.,866
00041460,True,"A long, curved rod with a small, round knob at one end.",866
00045396,True,"A flat, irregularly shaped plate.",866
00045603,True,A cylindrical disc with a central groove.,866
00040523,True,A cylindrical rod with a flanged base and a conical tip.,866
00041477,True,A cylindrical rod with a conical base and a flanged top.,866
00046576,True,A cylindrical rod with a conical tip and a flanged base.,866
00045157,True,A wedge-shaped block with a rectangular base.,866
00049766,True,"A square plate with a central hole and four corner holes, featuring a conical indentation.",866
00042248,True,A cylindrical rod with a conical tip.,866
00041608,True,A wedge-shaped block with a rectangular base and sloped top.,866
00049943,True,A flat rectangular plate with a circular hole.,866
00046293,True,A cylindrical rod with a conical tip.,866
00041534,True,A cylindrical rod with a spherical tip and a flanged base.,866
00048412,True,A cylindrical spool with a central hole.,866
00044499,True,A round disc with a central hole and a smaller hole near the edge.,866
00047982,True,A T-shaped bracket with holes at the ends of the top bar.,866
00044146,True,An L-shaped bracket with a base.,866
00041719,True,A cylindrical rod with a central through hole.,866
00045215,True,A rectangular block with a tapered end.,866
00047970,True,A rectangular block with a smaller rectangular protrusion on one face.,866
00043884,True,A flat circular ring.,866
00042005,True,A rectangular block with a rounded corner on one side.,866
00041543,True,A round base with three cylindrical protrusions of varying heights.,866
00040742,True,A rectangular block with a triangular prism on top.,866
00046912,True,A rectangular block with a circular hole through it.,866
00049589,True,"A curved, wedge-shaped block with a concave top surface.",866
00049569,True,A rectangular block with a sloped top surface.,866
00043831,True,A cylindrical rod with a conical tip and a side hole.,866
00047578,True,A cylindrical rod with a flanged base and multiple holes.,866
00045608,True,A tapered cylindrical rod with a hole at one end.,866
00049356,True,A flat rectangular plate with a stepped edge.,866
00042434,True,A cylindrical component with a central hole and stepped outer profile.,866
00045465,True,A cylindrical rod with a stepped shaft and a rounded end.,866
00042264,True,A U-shaped rod.,866
00043274,True,A cylindrical rod with a flanged base.,866
00041643,True,A cylindrical tube with a hollow center.,866
00040198,True,A wedge-shaped block with a cylindrical hole through it.,866
00041403,True,A rectangular block with a stepped cutout on one side.,866
00048336,True,A cylindrical rod with a stepped profile and a flanged base.,866
00040712,True,A cylindrical rod with a flanged base and multiple holes.,866
00042229,True,An L-shaped bracket with rectangular cross-section.,866
00041767,True,A cylindrical rod with a conical tip and a flanged base.,866
00043348,True,A cylindrical rod with a flanged base and a central hole.,866
00046058,True,A flat rectangular plate.,866
00043063,True,A rectangular block with a triangular prism on top.,866
00040575,True,A cylindrical rod with a conical tip.,866
00043811,True,A cylindrical ring with a flanged base.,866
00048402,True,A cube.,866
00046333,True,A triangular prism with a rectangular base.,866
00043481,True,A rectangular rod with a tapered end.,866
00044722,True,A bowl-shaped object with a flat base and a wide rim.,866
00042495,True,A cylindrical rod with a square hole through its center.,866
00045489,True,A cylindrical rod.,866
00043984,True,A cylindrical base with a triangular prism on top.,866
00048887,True,A cylindrical rod with a flanged base.,866
00042065,True,A cylindrical rod with a central through hole.,866
00048742,True,A cylindrical rod.,866
00040747,True,A cylindrical cup with a thickened rim and a recessed base.,866
00044789,True,A torus with a cutout section.,866
00042128,True,A square plate with a central circular hole.,866
00041872,True,A cylindrical object with a rectangular protrusion on the side.,866
00047112,True,A cylindrical disc with a spiral groove on one face.,866
00043742,True,A rectangular block with a stepped cutout on one side.,866
00041517,True,A flat rectangular plate.,866
00045289,True,A bracket with a circular hole and a flat base.,866
00041028,True,A cylindrical object with a central through hole and two grooves around its circumference.,866
00041098,True,A flat rectangular plate.,866
00040676,True,A thick disc with a central indentation on one face.,866
00049770,True,A square plate with a central hole and four corner holes.,866
00040957,True,A cylindrical rod with a conical tip and a square flanged base.,866
00043236,True,A cylindrical ring with a thick wall.,866
00048499,True,A rectangular block with a tapered end and a notch on one side.,866
00046786,True,A cylindrical rod with a flanged base and a central hole.,866
00045150,True,A rectangular block with a central circular hole.,866
00044838,True,"A thin, flat, oval ring.",866
00040514,True,A cylindrical ring with a hollow center and uniform thickness.,866
00047062,True,A cylindrical tube with a hollow center.,866
00043511,True,A cylindrical rod.,866
00042832,True,A cylindrical container with a lid.,866
00044451,True,A rectangular block with a T-shaped profile.,866
00043277,True,A cube.,866
00047625,True,A cylindrical rod with a conical tip.,866
00046462,True,A cylindrical disc with a central through hole and a recessed top surface.,866
00048593,True,A cylindrical disc with a central groove.,866
00049874,True,A cylindrical disc with a central groove.,866
00044174,True,A conical shell with an open circular base.,866
00041489,True,"A thin, diamond-shaped plate with a central circular hole.",866
00045128,True,A flat rectangular plate with a cylindrical protrusion on one side.,866
00043862,True,A cylindrical block.,866
00048655,True,A flat rectangular plate.,866
00048770,True,A rectangular block with a stepped cutout on one side.,866
00047325,True,A flat rectangular plate.,866
00044289,True,A bowl with a thick rim and a central circular indentation.,866
00043630,True,A hollow cylindrical rod with a flanged base.,866
00040979,True,A cylindrical rod with a wider cylindrical top.,866
00047092,True,A cylindrical tube with a hollow center.,866
00044166,True,A cylindrical rod with a spherical end and a flanged base.,866
00043363,True,An L-shaped bracket with a hole at each end.,866
00041465,True,A hexagonal plate with a circular indentation in the center.,866
00046439,True,"A flat, elongated wedge with a rounded end.",866
00046654,True,"A conical object with a wide, flat base.",866
00045221,True,A rectangular block with a triangular prism on top.,866
00042347,True,A cylindrical disc with a central hole.,866
00048921,True,A triangular plate with a circular hole near one corner.,866
00045609,True,A key-shaped block with a circular hole near the rounded end.,866
00048051,True,A cylindrical rod with a conical tip and a flanged base.,866
00047477,True,A flat circular ring with a central hole.,866
00048410,True,A cylindrical rod with two grooves and a central through hole.,866
00046877,True,A cylindrical rod with a central groove.,866
00045993,True,An elongated oval plate with a hole at each end.,866
00048920,True,"A flat, elongated plate with two holes at each end.",866
00045347,True,A hollow cylindrical ring with a tapered outer surface.,866
00043615,True,A rectangular block with a rod extending from one face.,866
00049926,True,A rectangular block with a triangular prism on top.,866
00044047,True,A cylindrical rod.,866
00045424,True,A cylindrical rod.,866
00047725,True,A tapered rectangular block.,866
00041143,True,A cylindrical rod with flat ends.,866
00040307,True,A flat square plate.,866
00045949,True,A shallow conical dish with a central hole.,866
00043335,True,A cylindrical rod with a flanged base and a central hole.,866
00048728,True,A thin circular ring.,866
00049754,True,A flat disc with a central hole and a small conical protrusion on one side.,866
00048048,True,A keyhole-shaped block with a cylindrical protrusion.,866
00042989,True,A rectangular block with a sloped top surface.,866
00049960,True,A cylindrical rod with a central hole and a flanged base.,866
00041748,True,A stepped cylindrical rod with varying diameters.,866
00048706,True,A thin circular ring.,866
00043760,True,A cylindrical rod with a conical tip and a flanged base.,866
00044148,True,A conical object with a hollow base.,866
00044155,True,A spherical object with a grooved cylindrical base.,866
00045800,True,A rectangular block with a sloped top surface.,866
00048105,True,A cylindrical rod with a flanged base and a smaller cylindrical extension on top.,866
00044503,True,A cylindrical disc with a central hole and a smaller concentric raised section.,866
00045213,True,A rectangular block with a tapered end.,866
00048167,True,A thin circular ring.,866
00040993,True,A cylindrical disc with a central hole.,866
00048123,True,A cylindrical rod with a conical tip.,866
00041207,True,A bent cylindrical rod with varying diameters.,866
00049856,True,A rectangular block with a triangular prism on top.,866
00047626,True,A cone.,866
00049748,True,A flat disc with a central hole.,866
00043750,True,A cylindrical rod with flanges at both ends.,866
00046867,True,A rectangular block with a large circular hole and a small circular hole on one face.,866
00043863,True,A cylindrical rod with a flanged base and a central through hole.,866
00044075,True,A hollow cylindrical tube.,866
00042198,True,A cube with a pyramid on top of one face.,866
00048407,True,A flat square plate.,866
00040884,False,N/A,866
00044453,True,A cylindrical rod with a flanged base and a hexagonal head.,866
00042765,True,A cube with a small circular hole on one face.,866
00049119,True,A rectangular block with a square hole and a cylindrical rod protruding from one face.,866
00041025,True,A flat square plate.,866
00046533,True,A wedge-shaped block with a hole through the center.,866
00042537,True,A cylindrical rod with a conical tip and a flanged base.,866
00045605,True,A tapered rod with a hole near the wider end.,866
00047484,True,A hollow cylindrical rod with a tapered shape.,866
00042494,True,A cylindrical rod with a flanged base.,866
00045671,True,A cylindrical rod with a flanged base.,866
00046522,True,A D-shaped block with a central hole.,866
00043411,True,A cylindrical rod with a flanged base.,866
00049531,True,A cylindrical bushing with flanges on both ends.,866
00043867,True,A flat rectangular plate.,866
00046513,True,A tapered rectangular block.,866
00043422,True,A wedge-shaped block with a triangular profile.,866
00047471,True,A rectangular block with one beveled edge.,866
00041231,True,A flat rectangular plate.,866
00048399,True,A cylindrical rod with a flanged base.,866
00041614,True,A cylindrical rod with a stepped diameter and a flanged base.,866
00047577,True,A cylindrical cap with an internal step and a central hole.,866
00043787,True,A cylindrical component with a wider base and a central through hole.,866
00043048,True,A cube.,866
00041313,True,A cylindrical ring with a recessed center.,866
00049705,True,A cylindrical rod with a flanged base.,866
00043284,True,A flat square plate.,866
00041229,True,"A flat, trapezoidal plate.",866
00047489,True,A cylindrical rod with a flanged base.,866
00048760,True,"A long, thin rod with a right-angled bend at one end.",866
00041569,True,A rectangular block with a U-shaped cutout.,866
00040120,True,A cylindrical rod with a conical tip.,866
00040046,True,A cylindrical bushing with a flange.,866
00040790,True,A three-pronged spinner with circular holes in each prong.,866
00043775,True,A cylindrical block with a central through hole.,866
00042680,True,A cylindrical sleeve with a central through hole.,866
00048660,True,A tapered rectangular block with through holes.,866
00041031,True,A rectangular block with a sloped top surface.,866
00042428,True,A rectangular block with a tapered end.,866
00040959,True,A diamond-shaped plate with a central circular cutout and rounded edges.,866
00048762,True,A cylindrical rod.,866
00041308,True,A hexagonal prism with a central band.,866
00040585,True,A cylindrical rod with a conical tip and a flanged base.,866
00047186,True,A cylindrical rod with a flanged base and a conical tip.,866
00044029,True,"A hollow, curved shell-like object with a rounded edge.",866
00041964,True,A rectangular block with four corner holes.,866
00049553,True,A cylindrical rod with a flanged base and a narrow tip.,866
00041096,True,"A flat, square plate.",866
00048039,True,A pipe elbow fitting with a 90-degree bend.,866
00041575,True,A cube.,866
00049852,True,A cube.,866
00040237,True,A cylindrical flange with a central hole and a raised circular rim.,866
00049456,True,A rectangular block with a central through hole and a stepped cutout.,866
00040684,True,A cylindrical rod with a through hole and a groove around its circumference.,866
00045200,True,A cylindrical rod with a flanged base and a central through hole.,866
00049624,True,A hollow cylindrical tube with a tapered shape.,866
00042199,True,A rectangular block with a tapered end.,866
00047983,True,A cylindrical block with two through holes and a sloped top.,866
00044363,True,A flat rectangular plate.,866
00040533,True,A flat circular ring.,866
00047704,True,A toroidal ring with a groove around its circumference.,866
00046477,True,A cylindrical rod with a central hole.,866
00048719,True,A thin circular ring.,866
00047593,True,A stepped block with multiple levels and rectangular cutouts.,866
00040551,True,A cylindrical block with a central through hole.,866
00041016,True,A cylindrical rod with a flanged base and a rounded tip.,866
00046319,True,A hollow cylindrical rod with a tapered shape.,866
00048951,True,A tapered rectangular block.,866
00044023,True,A cube.,866
00046214,True,A tapered rectangular block.,866
00041362,True,A cylindrical rod with a conical tip and a flanged base.,866
00040185,True,A stepped rectangular block with a notch on one side.,866
00049934,True,A thick ring.,866
00043484,True,A tapered rectangular prism.,866
00043131,True,A tapered cylindrical object with a side protrusion and a hollow interior.,866
00047557,True,A round disc with a central cylindrical protrusion and a hole.,866
00043962,True,A cylindrical disc with a central hole and a stepped outer edge.,866
00043480,True,A triangular prism with a cylindrical hole through it.,866
00049493,True,A flat rectangular plate.,866
00047061,True,A cylindrical rod with a central hole and two side holes.,866
00045042,True,A cylindrical rod with a flanged base and a stepped shaft.,866
00048708,True,A thin circular ring.,866
00049956,True,A flat rectangular plate.,866
00041581,True,A tapered rectangular block.,866
00043581,True,A cube with a cylindrical rod passing through it and a circular hole on one face.,866
00046898,True,An elongated oval plate with a hole near one end.,866
00046623,True,A cylindrical rod with a central hole and a flat base.,866
00042159,True,An L-shaped bracket with a circular hole at one end.,866
00044239,True,A flat rectangular plate.,866
00049413,True,A cylindrical disc with a central hole and a flanged edge.,866
00040226,True,A rectangular block with a pyramid on top of one face.,866
00045801,True,An L-shaped bracket with a rectangular base and vertical support.,866
00045577,True,A cylindrical rod with a hollow center and a flanged base.,866
00046338,True,A semi-circular clamp with a flat base and a central cutout.,866
00044309,True,A cylindrical rod with a central thicker section.,866
00044464,True,A rectangular block with a pyramidal top.,866
00041865,True,A hollow square-based pyramid with an open top.,866
00043212,True,"A flat, square plate.",866
00041030,True,A spool-shaped object with a central hole.,866
00045552,True,A cylindrical ring with a beveled edge and a central hole.,866
00048737,True,A flat circular ring.,866
00041419,True,A rectangular block.,866
00048492,True,A rectangular block with a tapered end.,866
00048696,True,A thin circular ring.,866
00043093,True,A cylindrical rod with a conical tip.,866
00049167,True,A sphere with a circular indentation on one side.,866
00046478,True,A flat disc with a central hole.,866
00043218,True,A cylindrical sleeve with two grooves and a central through hole.,866
00049466,True,A rectangular block with a semi-cylindrical cutout on one side.,866
00042361,True,A rectangular block with a sloped top surface.,866
00044132,True,A rectangular block with a large circular hole through it.,866
00045864,True,A cylindrical rod.,866
00046524,True,A rectangular block with a triangular prism on top.,866
00045556,True,A cylindrical rod with a concentric circular groove on one end.,866
00043850,True,A cylindrical rod with a conical tip.,866
00047508,True,A 90-degree pipe elbow with flanged ends.,866
00040300,True,A cylindrical rod with a flanged base.,866
00045762,True,A torus with a central through hole.,866
00047646,True,A rectangular block with a pyramid on top.,866
00049626,True,A hollow cylindrical rod.,866
00048826,True,A cylindrical rod with a conical tip and a flanged base.,866
00046655,True,A conical object with a circular base and a central protrusion.,866
00044419,True,A sphere with a flat circular cut on one side.,866
00045152,True,A hollow cylindrical segment with a partial cutout.,866
00048704,True,A thin circular ring.,866
00043183,True,A cylindrical disc with a central hole.,866
00047750,True,A rectangular block.,866
00045220,True,A rectangular block with a tapered end.,866
00047045,True,A cylindrical rod with a conical tip.,866
00042981,True,A conical object with a cylindrical base and a central hole.,866
00044661,True,A flat circular ring.,866
00042939,True,A sphere partially embedded in a rectangular block.,866
00048657,True,A cylindrical disc with multiple through holes.,866
00040170,True,A cylindrical rod with a conical tip and a flanged base.,866
00043207,True,A cylindrical rod with a flanged base.,866
00042034,True,A rectangular block with a sloped top surface.,866
00041600,False,N/A,866
00047768,True,A flat circular disc.,866
00049916,True,A cylindrical cup with a handle and a slightly tapered body.,866
00047166,True,A hollow cylindrical block with a central through hole.,866
00048854,True,A cylindrical ring with a groove around its circumference.,866
00045277,True,A curved cylindrical rod with a hexagonal end.,866
00044599,True,A cylindrical rod with a flanged base and a central hole.,866
00041590,True,A wedge-shaped block with two through holes.,866
00048572,True,A cylindrical sleeve with a hollow center.,866
00042367,True,A cylindrical rod with a flanged base.,866
00049881,True,A rectangular block with a stepped cutout on one side.,866
00048299,True,A T-shaped object with a rectangular base and a triangular prism on one end of the horizontal bar.,866
00042239,True,A thin rectangular plate with beveled edges.,866
00040264,True,A block with a rounded end and two holes.,866
00042066,True,A cylindrical rod with a central through hole.,866
00043308,True,A U-shaped bracket with a rounded corner.,866
00048049,True,A flat circular disc with a shallow groove on the surface.,866
00043454,True,A cylindrical disc with a central hole.,866
00042661,True,A hollow conical tube.,866
00040948,True,A cylindrical disc with a central hole.,866
00049824,True,A cylindrical rod with a central through hole and flanged ends.,866
00048607,True,A cube.,866
00040720,True,A rectangular block with a curved cutout on one side.,866
00043764,True,A tapered cylindrical rod with a hollow base.,866
00046172,True,A triangular prism.,866
00044114,True,An oval disc with a central hole.,866
00043054,True,A rectangular block with a rectangular cutout on one face.,866
00046792,True,A cylindrical ring with a thick wall.,866
00045151,True,A rectangular block with a triangular prism on top.,866
00046421,True,A flat rectangular plate.,866
00041112,True,A rectangular block with a circular through hole.,866
00049118,True,A square frame with uniform thickness.,866
00048892,True,A cylindrical rod with a flanged base and a small protrusion on the opposite end.,866
00045098,True,A flat rectangular plate with rounded corners.,866
00040672,True,A cylindrical disc.,866
00046801,True,A flat circular disc with a raised circular edge.,866
00045445,True,A cylindrical rod with a conical tip and a flanged base.,866
00043340,True,A cylindrical rod with a conical tip and a flanged base.,866
00045845,True,A cylindrical rod with a conical tip and a flanged base.,866
00043221,True,A rectangular block with a sloped top surface.,866
00042723,True,An irregularly shaped block with a circular hole and a rectangular cutout.,866
00041232,True,A tapered rectangular block.,866
00048591,True,A cylindrical block with a rectangular through hole.,866
00043882,True,A rectangular block with a sloped top surface and a hole on one side.,866
00041029,True,A cylindrical rod with two grooves and a central through hole.,866
00048057,True,A cylindrical rod with a flanged base and a small protrusion at the tip.,866
00046407,True,A thick ring with a central hole.,866
00041005,True,A cylindrical rod with a conical tip.,866
00040250,True,"A flat, elongated L-shaped bracket.",866
00041315,True,A flat rectangular plate with a central groove.,866
00047260,True,A cylindrical rod with a central hole.,866
00049188,True,A rectangular block with a circular indentation on the top surface.,866
00045386,True,A flat rectangular plate with a small notch on one edge.,866
00041317,True,A flat disc with a central hole.,866
00048682,True,A cube.,866
00042836,True,"A tapered, elongated object with a flat base and protruding features.",866
00045607,True,"A flat, elongated rectangular plate with a circular hole near one end.",866
00043229,True,A flat rectangular plate.,866
00044997,True,A cylindrical disc with a central raised circular platform.,866
00046070,True,A cylindrical rod with a hexagonal head and a narrow tip.,866
00045482,True,A cylindrical rod with a flanged base and a through hole.,866
00044835,True,A round disc with a central groove and a slightly raised edge.,866
00041987,True,"A flat, elongated rectangular block with a hole at each end.",866
00041789,True,A cylindrical rod with a flanged base and central through hole.,866
00046347,True,A cylindrical rod with a flanged base and a central hole.,866
00047616,True,A rectangular block with a slanted top face.,866
00048984,True,A cylindrical rod with a conical tip and a flanged base.,866
00048033,True,"A flat, irregularly shaped vertical plate with a stepped profile and a protruding cylindrical rod.",866
00048739,True,A flat circular ring.,866
00041084,False,N/A,866
00046659,True,A rectangular block with one rounded edge.,866
00040096,True,A cylindrical rod with a spherical end.,866
00043759,True,A cylindrical block.,866
00045163,True,A cylindrical rod with a conical tip and a flanged base.,866
00046508,True,A cylindrical rod with a conical tip and an oval flanged base.,866
00045730,True,A cylindrical rod with a flanged base and multiple holes.,866
00043220,True,A cylindrical spool with a central hole.,866
00041173,True,A cylindrical rod with hexagonal ends.,866
00045980,True,A tapered cylindrical object with a flat top and bottom.,866
00048368,True,A rectangular block with a central through hole and a stepped feature on one side.,866
00046217,True,A rectangular block with a sloped top surface.,866
00048089,True,A funnel-shaped object with a cylindrical spout and a circular opening.,866
00048903,True,A cylindrical rod with a conical tip and a flanged base.,866
00048891,True,A cylindrical rod with a hemispherical cap and a flanged base.,866
00047728,True,A hollow triangular prism with open ends.,866
00045460,True,A cylindrical rod with a conical tip and a flanged base.,866
00043251,True,A cylindrical bushing with flanges on both ends and a central hole.,866
00043519,True,A cylindrical rod with a flanged base and a conical tip.,866
00042035,True,A rectangular block with a tapered end.,866
00045362,True,A cylindrical rod with a flanged base and a rounded tip.,866
00042480,True,A rectangular block with a sloped top and a recessed base.,866
00044950,True,A cylindrical ring.,866
00041917,True,A cylindrical rod with a rectangular flange perpendicular to its length.,866
00041738,True,A rectangular block.,866
00045346,True,A flat cylindrical disc.,866
00043314,True,A flat circular disc with multiple holes.,866
00042210,True,A cylindrical wheel with a central hub and a recessed face.,866
00044105,True,A cube with a circular through hole on one face and a small circular indentation on an adjacent face.,866
00047096,True,An L-shaped pipe with a bend.,866
00044590,True,A conical spike with a cylindrical base.,866
00049687,True,A rectangular block with a tapered end.,866
00049745,True,"A curved, elongated bracket with a hole at one end.",866
00040058,True,A tapered block with multiple holes and a rounded end.,866
00042150,True,A rectangular block with a sloped top surface.,866
00049958,True,A cylindrical rod with a conical tip and a flanged base.,866
00047485,True,A rectangular block with multiple through holes.,866
00049383,True,A cylindrical rod with a flanged base and a smaller cylindrical extension.,866
00042515,True,A spool-shaped object with a central hole.,866
00045972,True,A cylindrical rod.,866
00045061,True,A tapered rectangular block.,866
00045508,True,A cylindrical rod with a flanged base and a square hole.,866
00040343,False,N/A,866
00040915,True,A flat rectangular plate with a central circular hole.,866
00042482,True,A tapered rectangular block with a notched end.,866
00049563,True,A flat square plate.,866
00047319,True,A rectangular block.,866
00040561,True,A curved bracket with a flat base and two protruding tabs.,866
00040254,True,A flat rectangular plate.,866
00044573,True,A sphere with a horizontal groove around its circumference.,866
00049305,True,A hexagonal rod with a central through hole.,866
00049730,True,A cylindrical rod with a conical tip.,866
00045999,True,"A flat, elongated bar with rounded ends and a hole near each end.",866
00048439,True,A cylindrical cup with a thick rim.,866
00042211,True,A cylindrical rod with a flanged base and a central through hole.,866
00042545,True,A rectangular block with a protruding rectangular tab on one end.,866
00045670,True,A cylindrical rod with a conical tip and a flanged base.,866
00043770,True,A cylindrical rod with a central hole and a flanged base.,866
00040238,True,A U-shaped channel with open ends and flat sides.,866
00043535,True,A cylindrical block with two parallel through holes.,866
00049760,True,A cylindrical cap with a V-shaped notch on one side.,866
00044507,True,A square plate with a central hole.,866
00045666,True,A cube with a pyramid on top of one face.,866
00042973,False,N/A,866
00046108,True,A square frame with uniform thickness.,866
00048843,True,A flat L-shaped bracket with a rectangular cutout.,866
00047673,True,A rectangular block.,866
00048163,True,"A long, slender rod with a curved, hook-like end.",866
00041330,True,A hexagonal prism.,866
00048711,True,A thin circular ring.,866
00045235,True,A rectangular block.,866
00048169,True,A flat circular ring.,866
00042227,True,A U-shaped bracket with a rectangular base and two vertical arms.,866
00048709,True,A thin circular ring.,866
00043195,True,A cylindrical rod with a conical tip.,866
00048729,True,A thin circular ring.,866
00043897,True,A U-shaped pipe with cylindrical ends.,866
00041985,True,A triangular bracket with two holes at the corners.,866
00040490,True,A hollow cylindrical rod with a conical tip.,866
00048468,True,A round disc with a central groove and a slightly raised edge.,866
00043865,True,A cylindrical spacer with a central hole and flanges at both ends.,866
00040738,True,A stepped block with multiple levels and a sloped side.,866
00046243,True,A cylindrical rod with a flanged base and a cylindrical extension.,866
00046950,True,A stepped rectangular block with a sloped top surface.,866
00042949,True,A rectangular block with a large hole and stepped features.,866
00042354,True,A cylindrical rod with a flanged base.,866
00042579,True,A hexagonal nut with a central threaded hole.,866
00048055,True,A cylindrical rod with a central hole and a flanged base.,866
00046690,True,A cylindrical rod with a conical tip.,866
00049130,True,A cylindrical rod with a conical tip and a flanged base.,866
00047228,True,A hollow cylindrical cup with a flat base.,866
00045674,True,A cylindrical rod with a conical tip and a flanged base.,866
00044719,True,A right-angled bracket with a triangular support.,866
00047524,True,A cylindrical rod with a flanged base and a conical tip.,866
00049842,True,A cylindrical ring with a thick wall.,866
00041516,True,A flat rectangular plate.,866
00040341,False,N/A,866
00048648,True,A cylindrical disc with a smaller rectangular block attached to its side.,866
00045078,True,A flat rectangular plate.,866
00045329,True,A teardrop-shaped block with a flat base and rounded top.,866
00042346,True,A cylindrical rod with a conical tip and a flanged base.,866
00047558,True,A torus with a central cylindrical hole.,866
00042366,True,A flat rectangular plate.,866
00045872,True,"A flat, rectangular plate with a hole near one end.",866
00046444,True,A flat rectangular plate.,866
00041856,True,A cylindrical rod with a flanged top and a hole through the flange.,866
00048922,True,A tapered rectangular block with a flat base and a sloped top.,866
00046221,True,A tapered rectangular block.,866
00043421,True,A tapered rectangular rod.,866
00048175,True,A circular ring with a central groove.,866
00045817,True,A tapered block with multiple through holes.,866
00043873,True,A flat rectangular plate with two circular holes and notched edges.,866
00045567,True,A cylindrical rod with a flanged base featuring multiple holes.,866
00043833,True,A cylindrical disc with multiple through holes.,866
00047183,True,A hexagonal nut with a central threaded hole.,866
00048569,True,A cylindrical object with a central groove and flared ends.,866
00042668,True,A cylindrical rod with a flanged base.,866
00047067,True,A flat circular ring.,866
00048846,True,A cylindrical rod with a wider cylindrical top.,866
00045050,True,A cylindrical rod with a conical center section.,866
00046933,True,A rectangular block with a triangular prism on top.,866
00044584,True,A cylindrical rod with a conical tip and a flanged base.,866
00041991,True,A circular disc with three through holes.,866
00047119,True,A rectangular block with a sloped top surface.,866
00047345,True,A cylindrical ring with a tapered outer surface.,866
00047964,True,A flat rectangular plate.,866
00043162,True,A U-shaped bracket.,866
00046451,True,"A curved, elongated bracket with a hole at one end.",866
00047417,True,A rectangular block with a triangular prism on top.,866
00049768,True,A square plate with a central hole and four corner holes.,866
00049815,True,A cylindrical rod.,866
00049554,True,A cylindrical rod with a flanged base and a narrow tip.,866
00040678,True,"A chess pawn-like shape with a spherical top and a wide, flared base.",866
00044266,True,A dome-shaped cap with a conical tip and a circular base.,866
00041873,True,A rectangular block with a stepped cutout on one side.,866
00047738,True,"A flat, tapered rectangular plate with a circular hole near one end.",866
00048677,True,A cone.,866
00044240,True,A flat rectangular plate.,866
00040312,True,A cylindrical object with grooves and a central hole.,866
00046860,True,A cylindrical rod.,866
00046053,True,A cylindrical pipe with a flat rectangular extension and a circular cutout.,866
00047406,True,A rectangular block.,866
00048929,True,A tapered wedge with a rectangular base.,866
00044515,True,A funnel-shaped object with a cylindrical base and a hole at the top.,866
00048866,True,A cube.,866
00040161,True,A cylindrical rod with a flanged base and a central through hole.,866
00041324,True,A cube with a circular hole through its top face.,866
00040922,True,A stepped block with a through hole and a notch.,866
00043332,True,A cylindrical rod with a central hole and a flanged top.,866
00049701,True,A flat rectangular plate.,866
00040442,True,A hollow cube with a circular hole through the top face.,866
00044668,True,A cylindrical rod with a conical tip.,866
00044889,True,"A flat, elongated oval ring.",866
00044970,True,A cylindrical rod with a conical tip and a flanged base.,866
00048210,True,A thin circular ring.,866
00046294,True,A cube with a small circular hole on one face.,866
00045074,True,A wedge-shaped block.,866
00041215,True,An L-shaped bracket with a flanged edge.,866
00044306,True,A round disc with a central hole and a raised edge.,866
00049654,True,A cylindrical rod with a flanged base and a stepped top.,866
00044021,True,A rectangular block with a sloped top surface.,866
00045118,True,A cylindrical sleeve with a partial cutout.,866
00043860,True,A wedge-shaped block with a rectangular base.,866
00042056,True,A cylindrical ring with a flared base.,866
00047165,True,A cylindrical ring with a central hole.,866
00048665,True,A tapered rectangular prism.,866
00049364,True,An L-shaped bracket with two holes on one face.,866
00047604,True,An L-shaped bracket with a flanged edge.,866
00049374,True,A rectangular block with a triangular prism on top.,866
00041399,True,A rectangular block with a stepped cutout on one side.,866
00049371,True,A rectangular block with a sloped top surface.,866
00040574,True,A tapered rectangular block.,866
00047929,True,An L-shaped bracket.,866
00048616,True,A flat rectangular plate.,866
00045928,True,A cylindrical rod with a conical tip and a flanged base.,866
00041367,True,A tapered rectangular block.,866
00040068,True,A flat circular disc with three small holes.,866
00042044,True,A cube.,866
00045102,True,A circular ring with two opposing notches.,866
00045892,True,A cylindrical rod with a conical tip and a flanged base.,866
00043810,True,A cylindrical rod with two grooves and a central hole.,866
00047054,True,A rectangular block with a triangular prism on one end.,866
00048269,True,A cylindrical block with a side protrusion and a through hole.,866
00044062,True,A cylindrical rod with a central flange and a smaller cylindrical extension on each end.,866
00048337,True,A cylindrical rod with a conical tip and a flanged base.,866
00046003,True,A U-shaped bracket with mounting holes on the arms and a triangular base.,866
00042315,True,A tapered rectangular block.,866
00045133,True,A flat square plate with a central hole.,866
00043900,True,A flat key-like shape with a circular head and a straight shaft.,866
00042349,True,A cylindrical rod with a flanged top.,866
00048571,True,A cylindrical rod with a central through hole.,866
